trip_id,route_id,agency_id,route_type,direction_id,origin_stop_id,destination_stop_id,n_stops,departure_hour,departure_minute,distance_km,duration_minutes,service_date
OCESN117779F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87713040:87722025:10:2250:20260913,FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,1187,2,0,StopPoint:OCETrain TER-87713040,StopPoint:OCETrain TER-87722025,10,20,49,175.79785660170006,121.0,2026-09-13
OCESN117779F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87713040:87722025:11:2300:20261101,FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,1187,2,0,StopPoint:OCETrain TER-87713040,StopPoint:OCETrain TER-87722025,11,20,49,175.79785660170006,131.0,2026-11-01
OCESN117779F1187_F:TER:FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084::87713040:87723197:10:2244:20261016,FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,1187,2,0,StopPoint:OCETrain TER-87713040,StopPoint:OCETrain TER-87723197,10,20,49,174.25048949280162,115.0,2026-10-16
OCESN12102F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:1905:20261210,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,1,StopPoint:OCETGV INOUI-87212027,StopPoint:OCETGV INOUI-87113001,2,17,19,395.5040321698262,106.0,2026-12-10
OCESN12102F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:1905:20261211,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,1,StopPoint:OCETGV INOUI-87212027,StopPoint:OCETGV INOUI-87113001,2,17,19,395.5040321698262,106.0,2026-12-11
OCESN12105F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:2:1111:20261210,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,0,StopPoint:OCETGV INOUI-87113001,StopPoint:OCETGV INOUI-87212027,2,9,25,395.5040321698262,106.0,2026-12-10
OCESN12105F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:2:1111:20261205,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,0,StopPoint:OCETGV INOUI-87113001,StopPoint:OCETGV INOUI-87212027,2,9,15,395.5040321698262,116.0,2026-12-05
OCESN12105F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:2:1111:20261209,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,0,StopPoint:OCETGV INOUI-87113001,StopPoint:OCETGV INOUI-87212027,2,9,25,395.5040321698262,106.0,2026-12-09
OCESN12105F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:2:1111:20261212,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,0,StopPoint:OCETGV INOUI-87113001,StopPoint:OCETGV INOUI-87212027,2,9,15,395.5040321698262,116.0,2026-12-12
OCESN12105F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:2:1111:20261116,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,0,StopPoint:OCETGV INOUI-87113001,StopPoint:OCETGV INOUI-87212027,2,9,25,395.5040321698262,106.0,2026-11-16
OCESN12107F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:2:2040:20261121,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,0,StopPoint:OCETGV INOUI-87113001,StopPoint:OCETGV INOUI-87212027,2,18,54,395.5040321698262,106.0,2026-11-21
OCESN12107F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:2:2040:20261211,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,0,StopPoint:OCETGV INOUI-87113001,StopPoint:OCETGV INOUI-87212027,2,18,55,395.5040321698262,105.0,2026-12-11
OCESN12108F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:1635:20261210,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,1,StopPoint:OCETGV INOUI-87212027,StopPoint:OCETGV INOUI-87113001,2,14,50,395.5040321698262,105.0,2026-12-10
OCESN12108F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:1635:20261125,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,1,StopPoint:OCETGV INOUI-87212027,StopPoint:OCETGV INOUI-87113001,2,14,50,395.5040321698262,105.0,2026-11-25
OCESN12109F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:2:2008:20261210,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,0,StopPoint:OCETGV INOUI-87113001,StopPoint:OCETGV INOUI-87212027,2,18,23,395.5040321698262,105.0,2026-12-10
OCESN12111F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:3:1440:20261101,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,0,StopPoint:OCETGV INOUI-87113001,StopPoint:OCETGV INOUI-87212027,3,12,46,395.5040321698262,114.0,2026-11-01
OCESN12111F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:3:1440:20261122,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,0,StopPoint:OCETGV INOUI-87113001,StopPoint:OCETGV INOUI-87212027,3,12,46,395.5040321698262,114.0,2026-11-22
OCESN12111F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:3:1505:20261210,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,0,StopPoint:OCETGV INOUI-87113001,StopPoint:OCETGV INOUI-87212027,3,13,12,395.5040321698262,113.0,2026-12-10
OCESN12111F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:2:1440:20261211,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,0,StopPoint:OCETGV INOUI-87113001,StopPoint:OCETGV INOUI-87212027,2,12,54,395.5040321698262,106.0,2026-12-11
OCESN12111F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:3:1440:20261206,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,0,StopPoint:OCETGV INOUI-87113001,StopPoint:OCETGV INOUI-87212027,3,12,46,395.5040321698262,114.0,2026-12-06
OCESN12113F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:4:959:20261211,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,0,StopPoint:OCETGV INOUI-87113001,StopPoint:OCETGV INOUI-87212027,4,7,58,395.5040321698262,121.0,2026-12-11
OCESN12113F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:4:948:20261206,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,0,StopPoint:OCETGV INOUI-87113001,StopPoint:OCETGV INOUI-87212027,4,7,47,395.5040321698262,121.0,2026-12-06
OCESN12114F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:1705:20261101,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,1,StopPoint:OCETGV INOUI-87212027,StopPoint:OCETGV INOUI-87113001,2,15,19,395.5040321698262,106.0,2026-11-01
OCESN12114F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:1705:20261206,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,1,StopPoint:OCETGV INOUI-87212027,StopPoint:OCETGV INOUI-87113001,2,15,19,395.5040321698262,106.0,2026-12-06
OCESN12114F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:1737:20261210,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,1,StopPoint:OCETGV INOUI-87212027,StopPoint:OCETGV INOUI-87113001,2,15,44,395.5040321698262,113.0,2026-12-10
OCESN12114F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:1705:20261122,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,1,StopPoint:OCETGV INOUI-87212027,StopPoint:OCETGV INOUI-87113001,2,15,19,395.5040321698262,106.0,2026-11-22
OCESN12115F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:2:2215:20261011,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,0,StopPoint:OCETGV INOUI-87113001,StopPoint:OCETGV INOUI-87212027,2,20,25,395.5040321698262,110.0,2026-10-11
OCESN12115F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:2:2211:20261206,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,0,StopPoint:OCETGV INOUI-87113001,StopPoint:OCETGV INOUI-87212027,2,20,25,395.5040321698262,106.0,2026-12-06
OCESN12116F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:1216:20261211,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,1,StopPoint:OCETGV INOUI-87212027,StopPoint:OCETGV INOUI-87113001,2,10,31,395.5040321698262,105.0,2026-12-11
OCESN12118F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:3:821:20261210,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,1,StopPoint:OCETGV INOUI-87212027,StopPoint:OCETGV INOUI-87113001,3,6,30,395.5040321698262,111.0,2026-12-10
OCESN12119F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:2:1159:20261211,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,0,StopPoint:OCETGV INOUI-87113001,StopPoint:OCETGV INOUI-87212027,2,10,13,395.5040321698262,106.0,2026-12-11
OCESN12119F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:2:1211:20261212,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,0,StopPoint:OCETGV INOUI-87113001,StopPoint:OCETGV INOUI-87212027,2,10,25,395.5040321698262,106.0,2026-12-12
OCESN12120F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:2211:20261025,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,1,StopPoint:OCETGV INOUI-87212027,StopPoint:OCETGV INOUI-87113001,2,20,25,395.5040321698262,106.0,2026-10-25
OCESN12120F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:2215:20261101,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,1,StopPoint:OCETGV INOUI-87212027,StopPoint:OCETGV INOUI-87113001,2,20,25,395.5040321698262,110.0,2026-11-01
OCESN12120F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:2226:20261122,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,1,StopPoint:OCETGV INOUI-87212027,StopPoint:OCETGV INOUI-87113001,2,20,25,395.5040321698262,121.0,2026-11-22
OCESN12120F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:2214:20261129,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,1,StopPoint:OCETGV INOUI-87212027,StopPoint:OCETGV INOUI-87113001,2,20,25,395.5040321698262,109.0,2026-11-29
OCESN12120F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:2213:20261206,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,1,StopPoint:OCETGV INOUI-87212027,StopPoint:OCETGV INOUI-87113001,2,20,25,395.5040321698262,108.0,2026-12-06
OCESN12120F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:2213:20261210,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,1,StopPoint:OCETGV INOUI-87212027,StopPoint:OCETGV INOUI-87113001,2,20,25,395.5040321698262,108.0,2026-12-10
OCESN12122F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:1001:20261031,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,1,StopPoint:OCETGV INOUI-87212027,StopPoint:OCETGV INOUI-87113001,2,8,18,395.5040321698262,103.0,2026-10-31
OCESN12124F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:1407:20260911,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,1,StopPoint:OCETGV INOUI-87212027,StopPoint:OCETGV INOUI-87113001,2,12,21,395.5040321698262,106.0,2026-09-11
OCESN12124F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:1416:20260928,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,1,StopPoint:OCETGV INOUI-87212027,StopPoint:OCETGV INOUI-87113001,2,12,22,395.5040321698262,114.0,2026-09-28
OCESN12124F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:1407:20260907,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,1,StopPoint:OCETGV INOUI-87212027,StopPoint:OCETGV INOUI-87113001,2,12,21,395.5040321698262,106.0,2026-09-07
OCESN12124F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:1405:20261123,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,1,StopPoint:OCETGV INOUI-87212027,StopPoint:OCETGV INOUI-87113001,2,12,21,395.5040321698262,104.0,2026-11-23
OCESN12124F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:1406:20261206,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,1,StopPoint:OCETGV INOUI-87212027,StopPoint:OCETGV INOUI-87113001,2,12,22,395.5040321698262,104.0,2026-12-06
OCESN12124F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:1407:20261116,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,1,StopPoint:OCETGV INOUI-87212027,StopPoint:OCETGV INOUI-87113001,2,12,22,395.5040321698262,105.0,2026-11-16
OCESN12124F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:1407:20261120,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,1,StopPoint:OCETGV INOUI-87212027,StopPoint:OCETGV INOUI-87113001,2,12,22,395.5040321698262,105.0,2026-11-20
OCESN12124F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:1407:20261211,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,1,StopPoint:OCETGV INOUI-87212027,StopPoint:OCETGV INOUI-87113001,2,12,22,395.5040321698262,105.0,2026-12-11
OCESN12125F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:2:1529:20261212,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,0,StopPoint:OCETGV INOUI-87113001,StopPoint:OCETGV INOUI-87212027,2,13,43,395.5040321698262,106.0,2026-12-12
OCESN12125F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:2:1529:20261010,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,0,StopPoint:OCETGV INOUI-87113001,StopPoint:OCETGV INOUI-87212027,2,13,43,395.5040321698262,106.0,2026-10-10
OCESN12125F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:2:1538:20260829,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,0,StopPoint:OCETGV INOUI-87113001,StopPoint:OCETGV INOUI-87212027,2,13,52,395.5040321698262,106.0,2026-08-29
OCESN12126F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:1235:20261206,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,1,StopPoint:OCETGV INOUI-87212027,StopPoint:OCETGV INOUI-87113001,2,10,49,395.5040321698262,106.0,2026-12-06
OCESN12126F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87686006:2:1250:20261011,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,0,StopPoint:OCETGV INOUI-87212027,StopPoint:OCETGV INOUI-87686006,2,10,49,394.25356624217244,121.0,2026-10-11
OCESN12126F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:1235:20261101,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,1,StopPoint:OCETGV INOUI-87212027,StopPoint:OCETGV INOUI-87113001,2,10,49,395.5040321698262,106.0,2026-11-01
OCESN12127F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:2:1741:20261125,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,0,StopPoint:OCETGV INOUI-87113001,StopPoint:OCETGV INOUI-87212027,2,15,55,395.5040321698262,106.0,2026-11-25
OCESN12127F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:2:1741:20260923,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,0,StopPoint:OCETGV INOUI-87113001,StopPoint:OCETGV INOUI-87212027,2,15,55,395.5040321698262,106.0,2026-09-23
OCESN12127F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:2:1741:20261211,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,0,StopPoint:OCETGV INOUI-87113001,StopPoint:OCETGV INOUI-87212027,2,15,55,395.5040321698262,106.0,2026-12-11
OCESN12127F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:2:1741:20261209,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,0,StopPoint:OCETGV INOUI-87113001,StopPoint:OCETGV INOUI-87212027,2,15,55,395.5040321698262,106.0,2026-12-09
OCESN12130F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87686006:2:2107:20261010,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,1,StopPoint:OCETGV INOUI-87212027,StopPoint:OCETGV INOUI-87686006,2,18,57,394.25356624217244,130.0,2026-10-10
OCESN12130F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:2046:20261122,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,1,StopPoint:OCETGV INOUI-87212027,StopPoint:OCETGV INOUI-87113001,2,18,57,395.5040321698262,109.0,2026-11-22
OCESN12130F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:2042:20261125,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,1,StopPoint:OCETGV INOUI-87212027,StopPoint:OCETGV INOUI-87113001,2,18,57,395.5040321698262,105.0,2026-11-25
OCESN12130F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:2042:20261212,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,1,StopPoint:OCETGV INOUI-87212027,StopPoint:OCETGV INOUI-87113001,2,18,57,395.5040321698262,105.0,2026-12-12
OCESN12130F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:2042:20261211,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,1,StopPoint:OCETGV INOUI-87212027,StopPoint:OCETGV INOUI-87113001,2,18,57,395.5040321698262,105.0,2026-12-11
OCESN12131F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:2:1911:20261120,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,0,StopPoint:OCETGV INOUI-87113001,StopPoint:OCETGV INOUI-87212027,2,17,25,395.5040321698262,106.0,2026-11-20
OCESN12131F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:2:1911:20261125,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,0,StopPoint:OCETGV INOUI-87113001,StopPoint:OCETGV INOUI-87212027,2,17,25,395.5040321698262,106.0,2026-11-25
OCESN12131F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:2:1911:20261211,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,0,StopPoint:OCETGV INOUI-87113001,StopPoint:OCETGV INOUI-87212027,2,17,25,395.5040321698262,106.0,2026-12-11
OCESN12132F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:1819:20261121,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,1,StopPoint:OCETGV INOUI-87212027,StopPoint:OCETGV INOUI-87113001,2,16,31,395.5040321698262,108.0,2026-11-21
OCESN12132F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:1819:20261122,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,1,StopPoint:OCETGV INOUI-87212027,StopPoint:OCETGV INOUI-87113001,2,16,31,395.5040321698262,108.0,2026-11-22
OCESN12132F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:1816:20261212,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,1,StopPoint:OCETGV INOUI-87212027,StopPoint:OCETGV INOUI-87113001,2,16,31,395.5040321698262,105.0,2026-12-12
OCESN12132F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:1816:20261115,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,1,StopPoint:OCETGV INOUI-87212027,StopPoint:OCETGV INOUI-87113001,2,16,31,395.5040321698262,105.0,2026-11-15
OCESN12133F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87686006:87212027:2:1229:20261011,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,0,StopPoint:OCETGV INOUI-87686006,StopPoint:OCETGV INOUI-87212027,2,10,25,394.25356624217244,124.0,2026-10-11
OCESN12133F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:2:1229:20261025,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,0,StopPoint:OCETGV INOUI-87113001,StopPoint:OCETGV INOUI-87212027,2,10,43,395.5040321698262,106.0,2026-10-25
OCESN12133F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:2:1238:20261107,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,0,StopPoint:OCETGV INOUI-87113001,StopPoint:OCETGV INOUI-87212027,2,10,52,395.5040321698262,106.0,2026-11-07
OCESN12133F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:2:1228:20261122,FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,1187,2,0,StopPoint:OCETGV INOUI-87113001,StopPoint:OCETGV INOUI-87212027,2,10,43,395.5040321698262,105.0,2026-11-22
OCESN12137F1187_F:OUI:FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D::87113001:87212027:2:1811:20261211,FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,1187,2,0,StopPoint:OCETGV INOUI-87113001,StopPoint:OCETGV INOUI-87212027,2,16,25,395.5040321698262,106.0,2026-12-11
OCESN12140F1187_F:OUI:FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C::87141002:87113001:2:1539:20260926,FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C:,1187,2,0,StopPoint:OCETGV INOUI-87141002,StopPoint:OCETGV INOUI-87113001,2,14,8,280.34081242369797,91.0,2026-09-26
OCESN12140F1187_F:OUI:FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C::87141002:87686006:2:1556:20261010,FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C:,1187,2,0,StopPoint:OCETGV INOUI-87141002,StopPoint:OCETGV INOUI-87686006,2,14,10,279.0884168829008,106.0,2026-10-10
OCESN12140F1187_F:OUI:FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C::87141002:87113001:3:1548:20261211,FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C:,1187,2,0,StopPoint:OCETGV INOUI-87141002,StopPoint:OCETGV INOUI-87113001,3,14,10,280.34081242369797,98.0,2026-12-11
OCESN12140F1187_F:OUI:FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C::87141002:87113001:2:1539:20261212,FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C:,1187,2,0,StopPoint:OCETGV INOUI-87141002,StopPoint:OCETGV INOUI-87113001,2,14,10,280.34081242369797,89.0,2026-12-12
